set_code,set_name,card_number,name,rarity,language,image_url,market_usd,as_of,variant
ST-30,Luffy & Ace,ST30-001,Luffy & Ace,L,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST30/ST30-001_EN.webp,3.67,2026-09-05,
ST-30,Luffy & Ace,ST30-001p1,Luffy & Ace,L,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST30/ST30-001_p1_EN.webp,59.81,2026-09-05,Parallel
ST-30,Luffy & Ace,ST30-002,Inazuma,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST30/ST30-002_EN.webp,0.19,2026-09-05,
ST-30,Luffy & Ace,ST30-002p1,Inazuma,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST30/ST30-002_p1_EN.webp,1.65,2026-09-05,Full Art
ST-30,Luffy & Ace,ST30-003,Edward.Newgate,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST30/ST30-003_EN.webp,0.16,2026-09-05,
ST-30,Luffy & Ace,ST30-003p1,Edward.Newgate,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST30/ST30-003_p1_EN.webp,0.92,2026-09-05,Full Art
ST-30,Luffy & Ace,ST30-004,Emporio.Ivankov,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST30/ST30-004_EN.webp,0.21,2026-09-05,
ST-30,Luffy & Ace,ST30-004p1,Emporio.Ivankov,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST30/ST30-004_p1_EN.webp,1.66,2026-09-05,Full Art
ST-30,Luffy & Ace,ST30-005,Jozu,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST30/ST30-005_EN.webp,0.10,2026-09-05,
ST-30,Luffy & Ace,ST30-005p1,Jozu,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST30/ST30-005_p1_EN.webp,1.11,2026-09-05,Full Art
ST-30,Luffy & Ace,ST30-006,Jinbe,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST30/ST30-006_EN.webp,0.10,2026-09-05,
ST-30,Luffy & Ace,ST30-006p1,Jinbe,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST30/ST30-006_p1_EN.webp,1.28,2026-09-05,Full Art
ST-30,Luffy & Ace,ST30-007,Portgas.D.Ace,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST30/ST30-007_EN.webp,0.54,2026-09-05,
ST-30,Luffy & Ace,ST30-007p1,Portgas.D.Ace,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST30/ST30-007_p1_EN.webp,3.90,2026-09-05,Full Art
ST-30,Luffy & Ace,ST30-008,Marco,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST30/ST30-008_EN.webp,0.09,2026-09-05,
ST-30,Luffy & Ace,ST30-008p1,Marco,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST30/ST30-008_p1_EN.webp,1.14,2026-09-05,Full Art
ST-30,Luffy & Ace,ST30-009,LittleOars Jr.,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST30/ST30-009_EN.webp,0.10,2026-09-05,
ST-30,Luffy & Ace,ST30-009p1,LittleOars Jr.,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST30/ST30-009_p1_EN.webp,0.84,2026-09-05,Full Art
ST-30,Luffy & Ace,ST30-010,Crocodile,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST30/ST30-010_EN.webp,0.16,2026-09-05,
ST-30,Luffy & Ace,ST30-010p1,Crocodile,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST30/ST30-010_p1_EN.webp,1.25,2026-09-05,Full Art
ST-30,Luffy & Ace,ST30-011,Buggy,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST30/ST30-011_EN.webp,0.16,2026-09-05,
ST-30,Luffy & Ace,ST30-011p1,Buggy,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST30/ST30-011_p1_EN.webp,2.02,2026-09-05,Full Art
ST-30,Luffy & Ace,ST30-012,Monkey.D.Luffy,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST30/ST30-012_EN.webp,2.33,2026-09-05,
