set_code,set_name,card_number,name,rarity,language,image_url,market_usd,as_of,variant
OP-01,Romance Dawn,OP01-001,Roronoa Zoro,L,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP01/OP01-001_EN.webp,2.06,2026-09-05,
OP-01,Romance Dawn,OP01-001p1,Roronoa Zoro,L,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP01/OP01-001_p1_EN.webp,614.28,2026-09-05,Alternate Art
OP-01,Romance Dawn,OP01-002,Trafalgar Law,L,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP01/OP01-002_EN.webp,2.05,2026-09-05,
OP-01,Romance Dawn,OP01-002p1,Trafalgar Law,L,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP01/OP01-002_p1_EN.webp,441.72,2026-09-05,Alternate Art
OP-01,Romance Dawn,OP01-003,Monkey.D.Luffy,L,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP01/OP01-003_EN.webp,6.26,2026-09-05,
OP-01,Romance Dawn,OP01-003p1,Monkey.D.Luffy,L,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP01/OP01-003_p1_EN.webp,953.61,2026-09-05,Alternate Art
OP-01,Romance Dawn,OP01-004,Usopp,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP01/OP01-004_EN.webp,0.35,2026-09-05,
OP-01,Romance Dawn,OP01-005,Uta,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP01/OP01-005_EN.webp,0.30,2026-09-05,
OP-01,Romance Dawn,OP01-006,Otama,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP01/OP01-006_EN.webp,0.31,2026-09-05,
OP-01,Romance Dawn,OP01-007,Caribou,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP01/OP01-007_EN.webp,0.10,2026-09-05,
OP-01,Romance Dawn,OP01-008,Cavendish,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP01/OP01-008_EN.webp,0.10,2026-09-05,
