set_code,set_name,card_number,name,rarity,language,image_url,market_usd,as_of,variant
ST-08,Monkey.D.Luffy,ST08-001,Monkey.D.Luffy,L,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST08/ST08-001_EN.webp,5.58,2026-09-05,
ST-08,Monkey.D.Luffy,ST08-002,Uta,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST08/ST08-002_EN.webp,1.08,2026-09-05,
ST-08,Monkey.D.Luffy,ST08-003,Gaimon,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST08/ST08-003_EN.webp,0.09,2026-09-05,
ST-08,Monkey.D.Luffy,ST08-004,Koby,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST08/ST08-004_EN.webp,0.18,2026-09-05,
ST-08,Monkey.D.Luffy,ST08-005,Shanks,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST08/ST08-005_EN.webp,0.92,2026-09-05,
ST-08,Monkey.D.Luffy,ST08-006,Shirahoshi,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST08/ST08-006_EN.webp,0.65,2026-09-05,
ST-08,Monkey.D.Luffy,ST08-007,Nefeltari Vivi,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST08/ST08-007_EN.webp,0.34,2026-09-05,
ST-08,Monkey.D.Luffy,ST08-008,Higuma,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST08/ST08-008_EN.webp,0.10,2026-09-05,
ST-08,Monkey.D.Luffy,ST08-009,Makino,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST08/ST08-009_EN.webp,0.11,2026-09-05,
ST-08,Monkey.D.Luffy,ST08-010,Monkey.D.Garp,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST08/ST08-010_EN.webp,0.19,2026-09-05,
ST-08,Monkey.D.Luffy,ST08-011,Monkey.D.Luffy,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST08/ST08-011_EN.webp,0.19,2026-09-05,
ST-08,Monkey.D.Luffy,ST08-012,Laboon,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST08/ST08-012_EN.webp,0.15,2026-09-05,
ST-08,Monkey.D.Luffy,ST08-013,Mr.2.Bon.Kurei(Bentham),C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST08/ST08-013_EN.webp,0.15,2026-09-05,
ST-08,Monkey.D.Luffy,ST08-014,Gum-Gum Bell,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST08/ST08-014_EN.webp,0.21,2026-09-05,
ST-08,Monkey.D.Luffy,ST08-015,Gum-Gum Pistol,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST08/ST08-015_EN.webp,0.24,2026-09-05,
