set_code,set_name,card_number,name,rarity,language,image_url,market_usd,as_of,variant
ST-18,PURPLE Monkey.D.Luffy,ST18-001,Uso-Hachi,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST18/ST18-001_EN.webp,4.78,2026-09-05,
ST-18,PURPLE Monkey.D.Luffy,ST18-002,O-Nami,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST18/ST18-002_EN.webp,0.25,2026-09-05,
ST-18,PURPLE Monkey.D.Luffy,ST18-003,San-Gorou,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST18/ST18-003_EN.webp,0.20,2026-09-05,
ST-18,PURPLE Monkey.D.Luffy,ST18-004,Zoro-Juurou,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST18/ST18-004_EN.webp,1.85,2026-09-05,
ST-18,PURPLE Monkey.D.Luffy,ST18-005,Luffy-Tarou,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST18/ST18-005_EN.webp,3.60,2026-09-05,
ST-18,PURPLE Monkey.D.Luffy,OP05-060p3,Monkey.D.Luffy,L,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP05/OP05-060_p3_EN.webp,2.64,2026-09-05,Leader
ST-18,PURPLE Monkey.D.Luffy,OP05-061,Uso-Hachi,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP05/OP05-061_EN.webp,0.19,2026-09-05,
ST-18,PURPLE Monkey.D.Luffy,OP05-063,O-Robi,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP05/OP05-063_EN.webp,0.12,2026-09-05,
ST-18,PURPLE Monkey.D.Luffy,OP05-066,Jinbe,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP05/OP05-066_EN.webp,0.10,2026-09-05,
ST-18,PURPLE Monkey.D.Luffy,OP05-067,Zoro-Juurou,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP05/OP05-067_EN.webp,0.43,2026-09-05,
ST-18,PURPLE Monkey.D.Luffy,OP05-068,Chopa-Emon,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP05/OP05-068_EN.webp,0.11,2026-09-05,
ST-18,PURPLE Monkey.D.Luffy,OP05-070,Fra-Nosuke,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP05/OP05-070_EN.webp,0.14,2026-09-05,
ST-18,PURPLE Monkey.D.Luffy,OP05-072,Hone-Kichi,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP05/OP05-072_EN.webp,0.07,2026-09-05,
ST-18,PURPLE Monkey.D.Luffy,OP05-076,When You're at Sea You Fight against Pirates!!,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP05/OP05-076_EN.webp,0.31,2026-09-05,
ST-18,PURPLE Monkey.D.Luffy,P-041,Monkey.D.Luffy,P,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/P/P-041_EN.webp,5.84,2026-09-05,
