set_code,set_name,card_number,name,rarity,language,image_url,market_usd,as_of,variant
ST-02,Worst Generation,ST02-001,"Eustass""Captain""Kid",L,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST02/ST02-001_EN.webp,2.30,2026-09-05,
ST-02,Worst Generation,ST02-002,Vito,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST02/ST02-002_EN.webp,0.09,2026-09-05,
ST-02,Worst Generation,ST02-003,Urouge,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST02/ST02-003_EN.webp,0.18,2026-09-05,
ST-02,Worst Generation,ST02-004,"Capone""Gang""Bege",C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST02/ST02-004_EN.webp,0.11,2026-09-05,
ST-02,Worst Generation,ST02-005,Killer,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST02/ST02-005_EN.webp,0.17,2026-09-05,
ST-02,Worst Generation,ST02-006,Koby,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST02/ST02-006_EN.webp,0.15,2026-09-05,
ST-02,Worst Generation,ST02-007,Jewelry Bonney,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST02/ST02-007_EN.webp,1.16,2026-09-05,
ST-02,Worst Generation,ST02-008,Scratchmen Apoo,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST02/ST02-008_EN.webp,0.23,2026-09-05,
ST-02,Worst Generation,ST02-009,Trafalgar Law,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST02/ST02-009_EN.webp,2.47,2026-09-05,
ST-02,Worst Generation,ST02-010,Basil Hawkins,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST02/ST02-010_EN.webp,0.27,2026-09-05,
ST-02,Worst Generation,ST02-011,Heat,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST02/ST02-011_EN.webp,0.08,2026-09-05,
ST-02,Worst Generation,ST02-012,Bepo,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST02/ST02-012_EN.webp,0.14,2026-09-05,
ST-02,Worst Generation,ST02-013,"Eustass""Captain""Kid",SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST02/ST02-013_EN.webp,1.73,2026-09-05,
ST-02,Worst Generation,ST02-014,X.Drake,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST02/ST02-014_EN.webp,0.24,2026-09-05,
ST-02,Worst Generation,ST02-015,Scalpel,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST02/ST02-015_EN.webp,0.21,2026-09-05,
ST-02,Worst Generation,ST02-016,Repel,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST02/ST02-016_EN.webp,0.11,2026-09-05,
ST-02,Worst Generation,ST02-017,Straw Sword,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST02/ST02-017_EN.webp,0.75,2026-09-05,
