set_code,set_name,card_number,name,rarity,language,image_url,market_usd,as_of,variant
ST-07,Big Mom Pirates,ST07-001,Charlotte Linlin,L,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST07/ST07-001_EN.webp,2.78,2026-09-05,
ST-07,Big Mom Pirates,ST07-002,Charlotte Anana,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST07/ST07-002_EN.webp,0.08,2026-09-05,
ST-07,Big Mom Pirates,ST07-003,Charlotte Katakuri,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST07/ST07-003_EN.webp,0.71,2026-09-05,
ST-07,Big Mom Pirates,ST07-004,Charlotte Snack,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST07/ST07-004_EN.webp,0.12,2026-09-05,
ST-07,Big Mom Pirates,ST07-005,Charlotte Daifuku,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST07/ST07-005_EN.webp,0.10,2026-09-05,
ST-07,Big Mom Pirates,ST07-006,Charlotte Flampe,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST07/ST07-006_EN.webp,0.09,2026-09-05,
ST-07,Big Mom Pirates,ST07-007,Charlotte Brulee,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST07/ST07-007_EN.webp,0.22,2026-09-05,
ST-07,Big Mom Pirates,ST07-008,Charlotte Pudding,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST07/ST07-008_EN.webp,0.19,2026-09-05,
ST-07,Big Mom Pirates,ST07-009,Charlotte Mont-d'or,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST07/ST07-009_EN.webp,0.15,2026-09-05,
ST-07,Big Mom Pirates,ST07-010,Charlotte Linlin,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST07/ST07-010_EN.webp,1.52,2026-09-05,
ST-07,Big Mom Pirates,ST07-011,Zeus,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST07/ST07-011_EN.webp,0.21,2026-09-05,
ST-07,Big Mom Pirates,ST07-012,Baron Tamago,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST07/ST07-012_EN.webp,0.06,2026-09-05,
ST-07,Big Mom Pirates,ST07-013,Prometheus,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST07/ST07-013_EN.webp,0.17,2026-09-05,
ST-07,Big Mom Pirates,ST07-014,Pekoms,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST07/ST07-014_EN.webp,0.05,2026-09-05,
ST-07,Big Mom Pirates,ST07-015,Soul Pocus,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST07/ST07-015_EN.webp,0.52,2026-09-05,
ST-07,Big Mom Pirates,ST07-016,Power Mochi,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST07/ST07-016_EN.webp,0.23,2026-09-05,
ST-07,Big Mom Pirates,ST07-017,Queen Mama Chanter,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST07/ST07-017_EN.webp,0.34,2026-09-05,
