set_code,set_name,card_number,name,rarity,language,image_url,market_usd,as_of,variant
ST-22,Ace & Newgate,ST22-001,Ace & Newgate,L,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST22/ST22-001_EN.webp,2.42,2026-09-05,
ST-22,Ace & Newgate,ST22-001p1,Ace & Newgate,L,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST22/ST22-001_p1_EN.webp,20.74,2026-09-05,Parallel
ST-22,Ace & Newgate,ST22-002,Izo,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST22/ST22-002_EN.webp,0.90,2026-09-05,
ST-22,Ace & Newgate,ST22-002p1,Izo,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST22/ST22-002_p1_EN.webp,5.47,2026-09-05,Parallel
ST-22,Ace & Newgate,ST22-003,Edward.Newgate,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST22/ST22-003_EN.webp,0.11,2026-09-05,
ST-22,Ace & Newgate,ST22-003p1,Edward.Newgate,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST22/ST22-003_p1_EN.webp,3.10,2026-09-05,Parallel
ST-22,Ace & Newgate,ST22-004,Elmy,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST22/ST22-004_EN.webp,0.06,2026-09-05,
ST-22,Ace & Newgate,ST22-004p1,Elmy,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST22/ST22-004_p1_EN.webp,0.39,2026-09-05,Parallel
ST-22,Ace & Newgate,ST22-005,Kouzuki Oden,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST22/ST22-005_EN.webp,0.45,2026-09-05,
ST-22,Ace & Newgate,ST22-005p1,Kouzuki Oden,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST22/ST22-005_p1_EN.webp,3.59,2026-09-05,Parallel
ST-22,Ace & Newgate,ST22-006,Jozu,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST22/ST22-006_EN.webp,0.08,2026-09-05,
ST-22,Ace & Newgate,ST22-006p1,Jozu,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST22/ST22-006_p1_EN.webp,1.14,2026-09-05,Parallel
