set_code,set_name,card_number,name,rarity,language,image_url,market_usd,as_of,variant
ST-12,Zoro and Sanji,ST12-001,Roronoa Zoro & Sanji,L,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST12/ST12-001_EN.webp,12.15,2026-09-05,
ST-12,Zoro and Sanji,ST12-002,Kuina,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST12/ST12-002_EN.webp,0.11,2026-09-05,
ST-12,Zoro and Sanji,ST12-003,Dracule Mihawk,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST12/ST12-003_EN.webp,6.48,2026-09-05,
ST-12,Zoro and Sanji,ST12-004,Humandrill,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST12/ST12-004_EN.webp,0.08,2026-09-05,
ST-12,Zoro and Sanji,ST12-005,Perona,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST12/ST12-005_EN.webp,0.17,2026-09-05,
ST-12,Zoro and Sanji,ST12-006,Yosaku & Johnny,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST12/ST12-006_EN.webp,0.12,2026-09-05,
ST-12,Zoro and Sanji,ST12-007,Rika,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST12/ST12-007_EN.webp,0.43,2026-09-05,
ST-12,Zoro and Sanji,ST12-008,Roronoa Zoro,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST12/ST12-008_EN.webp,0.91,2026-09-05,
ST-12,Zoro and Sanji,ST12-009,Elephant True Bluefin,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST12/ST12-009_EN.webp,0.07,2026-09-05,
ST-12,Zoro and Sanji,ST12-010,Emporio.Ivankov,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST12/ST12-010_EN.webp,5.36,2026-09-05,
ST-12,Zoro and Sanji,ST12-011,Sanji,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST12/ST12-011_EN.webp,0.29,2026-09-05,
ST-12,Zoro and Sanji,ST12-012,Charlotte Pudding,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST12/ST12-012_EN.webp,0.25,2026-09-05,
ST-12,Zoro and Sanji,ST12-013,Zeff,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST12/ST12-013_EN.webp,0.13,2026-09-05,
ST-12,Zoro and Sanji,ST12-014,Duval,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST12/ST12-014_EN.webp,0.19,2026-09-05,
ST-12,Zoro and Sanji,ST12-015,Patty & Carne,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST12/ST12-015_EN.webp,0.09,2026-09-05,
ST-12,Zoro and Sanji,ST12-016,Lion Strike,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST12/ST12-016_EN.webp,0.26,2026-09-05,
ST-12,Zoro and Sanji,ST12-017,Plastic Surgery Shot,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST12/ST12-017_EN.webp,0.16,2026-09-05,
