set_code,set_name,card_number,name,rarity,language,image_url,market_usd,as_of,variant
ST-15,RED Edward.Newgate,ST15-001,Atmos,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST15/ST15-001_EN.webp,0.07,2026-09-05,
ST-15,RED Edward.Newgate,ST15-002,Edward.Newgate,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST15/ST15-002_EN.webp,1.40,2026-09-05,
ST-15,RED Edward.Newgate,ST15-003,Kingdew,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST15/ST15-003_EN.webp,0.12,2026-09-05,
ST-15,RED Edward.Newgate,ST15-004,Thatch,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST15/ST15-004_EN.webp,1.67,2026-09-05,
ST-15,RED Edward.Newgate,ST15-005,Portgas.D.Ace,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST15/ST15-005_EN.webp,2.15,2026-09-05,
ST-15,RED Edward.Newgate,OP02-001p2,Edward.Newgate,L,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-001_p2_EN.webp,1.31,2026-09-05,Leader
ST-15,RED Edward.Newgate,OP02-008,Jozu,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-008_EN.webp,0.27,2026-09-05,
ST-15,RED Edward.Newgate,OP02-018,Marco,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-018_EN.webp,0.31,2026-09-05,
ST-15,RED Edward.Newgate,OP02-019,Rakuyo,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-019_EN.webp,0.12,2026-09-05,
ST-15,RED Edward.Newgate,OP02-023,You May Be a Fool...but I Still Love You,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-023_EN.webp,0.06,2026-09-05,
ST-15,RED Edward.Newgate,OP03-003,Izo,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP03/OP03-003_EN.webp,0.20,2026-09-05,
ST-15,RED Edward.Newgate,OP03-006,Speed Jil,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP03/OP03-006_EN.webp,0.06,2026-09-05,
ST-15,RED Edward.Newgate,OP03-007,Namule,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP03/OP03-007_EN.webp,0.05,2026-09-05,
ST-15,RED Edward.Newgate,OP03-009,Haruta,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP03/OP03-009_EN.webp,0.06,2026-09-05,
ST-15,RED Edward.Newgate,OP03-010,Fossa,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP03/OP03-010_EN.webp,0.06,2026-09-05,
