set_code,set_name,card_number,name,rarity,language,image_url,market_usd,as_of,variant
ST-25,BLUE Buggy,ST25-001,Alvida,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST25/ST25-001_EN.webp,0.68,2026-09-05,
ST-25,BLUE Buggy,ST25-002,Cabaji,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST25/ST25-002_EN.webp,0.10,2026-09-05,
ST-25,BLUE Buggy,ST25-003,Crocodile & Mihawk,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST25/ST25-003_EN.webp,1.26,2026-09-05,
ST-25,BLUE Buggy,ST25-004,Buggy,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST25/ST25-004_EN.webp,0.78,2026-09-05,
ST-25,BLUE Buggy,ST25-005,Mohji,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST25/ST25-005_EN.webp,0.10,2026-09-05,
ST-25,BLUE Buggy,OP09-042p2,Buggy,L,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP09/OP09-042_p2_EN.webp,1.41,2026-09-05,Leader
ST-25,BLUE Buggy,OP09-043,Alvida,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP09/OP09-043_EN.webp,0.13,2026-09-05,
ST-25,BLUE Buggy,OP09-045,Cabaji,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP09/OP09-045_EN.webp,0.10,2026-09-05,
ST-25,BLUE Buggy,OP09-051,Buggy,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP09/OP09-051_EN.webp,0.26,2026-09-05,
ST-25,BLUE Buggy,OP09-053,Mohji,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP09/OP09-053_EN.webp,0.07,2026-09-05,
ST-25,BLUE Buggy,OP09-054,Richie,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP09/OP09-054_EN.webp,0.06,2026-09-05,
ST-25,BLUE Buggy,OP09-055,Mr.1(Daz.Bonez),C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP09/OP09-055_EN.webp,0.06,2026-09-05,
ST-25,BLUE Buggy,OP09-056,Mr.3(Galdino),R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP09/OP09-056_EN.webp,0.12,2026-09-05,
ST-25,BLUE Buggy,OP09-057,Cross Guild,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP09/OP09-057_EN.webp,0.15,2026-09-05,
ST-25,BLUE Buggy,P-084,Buggy,P,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/P/P-084_EN.webp,0.54,2026-09-05,
