set_code,set_name,card_number,name,rarity,language,image_url,market_usd,as_of,variant
ST-19,BLACK Smoker,ST19-001,Smoker,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST19/ST19-001_EN.webp,0.21,2026-09-05,
ST-19,BLACK Smoker,ST19-002,Sengoku,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST19/ST19-002_EN.webp,0.51,2026-09-05,
ST-19,BLACK Smoker,ST19-003,Tashigi,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST19/ST19-003_EN.webp,0.86,2026-09-05,
ST-19,BLACK Smoker,ST19-004,Hina,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST19/ST19-004_EN.webp,1.00,2026-09-05,
ST-19,BLACK Smoker,ST19-005,Monkey.D.Garp,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST19/ST19-005_EN.webp,0.19,2026-09-05,
ST-19,BLACK Smoker,OP02-093p2,Smoker,L,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-093_p2_EN.webp,1.64,2026-09-05,Leader
ST-19,BLACK Smoker,OP02-098,Koby,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-098_EN.webp,0.24,2026-09-05,
ST-19,BLACK Smoker,OP02-106,Tsuru,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-106_EN.webp,0.20,2026-09-05,
ST-19,BLACK Smoker,OP02-108,Donquixote Rosinante,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-108_EN.webp,0.09,2026-09-05,
ST-19,BLACK Smoker,OP02-109,Jaguar.D.Saul,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-109_EN.webp,0.06,2026-09-05,
ST-19,BLACK Smoker,OP02-113,Helmeppo,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-113_EN.webp,0.09,2026-09-05,
ST-19,BLACK Smoker,OP02-116,Yamakaji,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-116_EN.webp,0.06,2026-09-05,
ST-19,BLACK Smoker,OP02-117,Ice Age,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-117_EN.webp,0.14,2026-09-05,
ST-19,BLACK Smoker,OP03-079,Vergo,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP03/OP03-079_EN.webp,0.09,2026-09-05,
ST-19,BLACK Smoker,OP03-089,Brannew,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP03/OP03-089_EN.webp,0.17,2026-09-05,
