set_code,set_name,card_number,name,rarity,language,image_url,market_usd,as_of,variant
ST-20,YELLOW Charlotte Katakuri,ST20-001,Charlotte Katakuri,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST20/ST20-001_EN.webp,0.77,2026-09-05,
ST-20,YELLOW Charlotte Katakuri,ST20-002,Charlotte Cracker,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST20/ST20-002_EN.webp,0.14,2026-09-05,
ST-20,YELLOW Charlotte Katakuri,ST20-003,Charlotte Brulee,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST20/ST20-003_EN.webp,0.16,2026-09-05,
ST-20,YELLOW Charlotte Katakuri,ST20-004,Charlotte Pudding,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST20/ST20-004_EN.webp,0.18,2026-09-05,
ST-20,YELLOW Charlotte Katakuri,ST20-005,Charlotte Linlin,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST20/ST20-005_EN.webp,3.86,2026-09-05,
ST-20,YELLOW Charlotte Katakuri,OP03-099p2,Charlotte Katakuri,L,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP03/OP03-099_p2_EN.webp,1.47,2026-09-05,Leader
ST-20,YELLOW Charlotte Katakuri,OP03-106,Charlotte Opera,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP03/OP03-106_EN.webp,0.06,2026-09-05,
ST-20,YELLOW Charlotte Katakuri,OP03-107,Charlotte Galette,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP03/OP03-107_EN.webp,0.07,2026-09-05,
ST-20,YELLOW Charlotte Katakuri,OP03-110,Charlotte Smoothie,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP03/OP03-110_EN.webp,0.20,2026-09-05,
ST-20,YELLOW Charlotte Katakuri,OP03-112,Charlotte Pudding,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP03/OP03-112_EN.webp,0.28,2026-09-05,
ST-20,YELLOW Charlotte Katakuri,OP03-115,Streusen,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP03/OP03-115_EN.webp,0.09,2026-09-05,
ST-20,YELLOW Charlotte Katakuri,OP03-118,Ikoku Sovereignty,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP03/OP03-118_EN.webp,0.10,2026-09-05,
ST-20,YELLOW Charlotte Katakuri,OP03-121,Thunder Bolt,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP03/OP03-121_EN.webp,0.05,2026-09-05,
ST-20,YELLOW Charlotte Katakuri,ST07-005,Charlotte Daifuku,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST07/ST07-005_EN.webp,0.10,2026-09-05,
ST-20,YELLOW Charlotte Katakuri,ST07-014,Pekoms,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST07/ST07-014_EN.webp,0.05,2026-09-05,
