set_code,set_name,card_number,name,rarity,language,image_url,market_usd,as_of,variant
ST-27,BLACK Marshall.D.Teach,ST27-001,Avalo Pizarro,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST27/ST27-001_EN.webp,0.12,2026-09-05,
ST-27,BLACK Marshall.D.Teach,ST27-002,Catarina Devon,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST27/ST27-002_EN.webp,0.11,2026-09-05,
ST-27,BLACK Marshall.D.Teach,ST27-003,Kuzan,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST27/ST27-003_EN.webp,0.98,2026-09-05,
ST-27,BLACK Marshall.D.Teach,ST27-004,Sanjuan.Wolf,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST27/ST27-004_EN.webp,0.13,2026-09-05,
ST-27,BLACK Marshall.D.Teach,ST27-005,Marshall.D.Teach,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST27/ST27-005_EN.webp,0.67,2026-09-05,
ST-27,BLACK Marshall.D.Teach,OP09-081p2,Marshall.D.Teach,L,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP09/OP09-081_p2_EN.webp,0.96,2026-09-05,Leader
ST-27,BLACK Marshall.D.Teach,OP09-083,Van Augur,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP09/OP09-083_EN.webp,0.10,2026-09-05,
ST-27,BLACK Marshall.D.Teach,OP09-086,Jesus Burgess,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP09/OP09-086_EN.webp,0.25,2026-09-05,
ST-27,BLACK Marshall.D.Teach,OP09-088,Shiryu,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP09/OP09-088_EN.webp,0.11,2026-09-05,
ST-27,BLACK Marshall.D.Teach,OP09-089,Stronger,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP09/OP09-089_EN.webp,0.10,2026-09-05,
ST-27,BLACK Marshall.D.Teach,OP09-090,Doc Q,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP09/OP09-090_EN.webp,0.10,2026-09-05,
ST-27,BLACK Marshall.D.Teach,OP09-091,Vasco Shot,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP09/OP09-091_EN.webp,0.07,2026-09-05,
ST-27,BLACK Marshall.D.Teach,OP09-095,Laffitte,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP09/OP09-095_EN.webp,0.23,2026-09-05,
ST-27,BLACK Marshall.D.Teach,OP09-099,Fullalead,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP09/OP09-099_EN.webp,0.14,2026-09-05,
ST-27,BLACK Marshall.D.Teach,OP10-084,Sanjuan.Wolf,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP10/OP10-084_EN.webp,0.04,2026-09-05,
