set_code,set_name,card_number,name,rarity,language,image_url,market_usd,as_of,variant
ST-11,Uta,ST11-001,Uta,L,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST11/ST11-001_EN.webp,4.50,2026-09-05,
ST-11,Uta,ST11-002,Uta,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST11/ST11-002_EN.webp,1.30,2026-09-05,
ST-11,Uta,ST11-003,Backlight,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST11/ST11-003_EN.webp,0.16,2026-09-05,
ST-11,Uta,ST11-004,New Genesis,SR,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST11/ST11-004_EN.webp,0.39,2026-09-05,
ST-11,Uta,ST11-005,I'm invincible,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/ST11/ST11-005_EN.webp,0.15,2026-09-05,
ST-11,Uta,OP02-028,Usopp,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-028_EN.webp,0.12,2026-09-05,
ST-11,Uta,OP02-033,Jinbe,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-033_EN.webp,0.14,2026-09-05,
ST-11,Uta,OP02-034,Tony Tony.Chopper,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-034_EN.webp,0.29,2026-09-05,
ST-11,Uta,OP02-035,Trafalgar Law,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-035_EN.webp,0.14,2026-09-05,
ST-11,Uta,OP02-037,Nico Robin,UC,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-037_EN.webp,0.22,2026-09-05,
ST-11,Uta,OP02-039,Franky,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-039_EN.webp,0.11,2026-09-05,
ST-11,Uta,OP02-040,Brook,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-040_EN.webp,0.21,2026-09-05,
ST-11,Uta,OP02-041,Monkey.D.Luffy,R,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-041_EN.webp,0.39,2026-09-05,
ST-11,Uta,OP02-043,Roronoa Zoro,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-043_EN.webp,0.14,2026-09-05,
ST-11,Uta,OP02-045,Three Sword Style Oni Giri,C,EN,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/one-piece/OP02/OP02-045_EN.webp,0.06,2026-09-05,
